C/A;UNIT;SCP;STATION; LINENAME; DIVISION; DATEn;TIMEn;DESCn;ENTRIESn;EXITSn
A041;R086;00-00-02;PRINCE ST;NRW;BMT;06/02/2017;08:00:00;REGULAR;0012310107;0003311806                                            
A041;R086;00-00-02;PRINCE ST;NRW;BMT;06/02/2017;12:00:00;REGULAR;0012310323;0003311998                                            
A041;R086;00-00-02;PRINCE ST;NRW;BMT;06/02/2017;16:00:00;REGULAR;0012310938;0003312190                                            
A041;R086;00-00-02;PRINCE ST;NRW;BMT;06/02/2017;20:00:00;REGULAR;0012311856;0003312465                                            
A041;R086;00-00-03;PRINCE ST;NRW;BMT;05/27/2017;00:00:00;REGULAR;0011600181;0004895395                                            
A041;R086;00-00-03;PRINCE ST;NRW;BMT;05/27/2017;04:00:00;REGULAR;0011600239;0004895412                                            
A041;R086;00-00-03;PRINCE ST;NRW;BMT;05/27/2017;08:00:00;REGULAR;0011600246;0004895438                                            
A041;R086;00-00-03;PRINCE ST;NRW;BMT;05/27/2017;12:00:00;REGULAR;0011600350;0004895641                                            
A041;R086;00-00-03;PRINCE ST;NRW;BMT;05/27/2017;16:00:00;REGULAR;0011600756;0004895996                                            
A041;R086;00-00-03;PRINCE ST;NRW;BMT;05/27/2017;20:00:00;REGULAR;0011601420;0004896223                                            
A041;R086;00-00-03;PRINCE ST;NRW;BMT;05/28/2017;00:00:00;REGULAR;0011601733;0004896291                                            
A041;R086;00-00-03;PRINCE ST;NRW;BMT;05/28/2017;04:00:00;REGULAR;0011601795;0004896306                                            
A041;R086;00-00-03;PRINCE ST;NRW;BMT;05/28/2017;08:00:00;REGULAR;0011601807;0004896316                                            
A041;R086;00-00-03;PRINCE ST;NRW;BMT;05/28/2017;12:00:00;REGULAR;0011601881;0004896485                                            
A041;R086;00-00-03;PRINCE ST;NRW;BMT;05/28/2017;16:00:00;REGULAR;0011602294;0004896796                                            
A041;R086;00-00-03;PRINCE ST;NRW;BMT;05/28/2017;20:00:00;REGULAR;0011602980;0004896999                                            
A041;R086;00-00-03;PRINCE ST;NRW;BMT;05/29/2017;00:00:00;REGULAR;0011603214;0004897059                                            
A041;R086;00-00-03;PRINCE ST;NRW;BMT;05/29/2017;04:00:00;REGULAR;0011603237;0004897075                                            
A041;R086;00-00-03;PRINCE ST;NRW;BMT;05/29/2017;08:00:00;REGULAR;0011603240;0004897112                                            
A041;R086;00-00-03;PRINCE ST;NRW;BMT;05/29/2017;12:00:00;REGULAR;0011603304;0004897291                                            
A041;R086;00-00-03;PRINCE ST;NRW;BMT;05/29/2017;16:00:00;REGULAR;0011603622;0004897577                                            
A041;R086;00-00-03;PRINCE ST;NRW;BMT;05/29/2017;20:00:00;REGULAR;0011604110;0004897795                                            
A041;R086;00-00-03;PRINCE ST;NRW;BMT;05/30/2017;00:00:00;REGULAR;0011604275;0004897840                                            
A041;R086;00-00-03;PRINCE ST;NRW;BMT;05/30/2017;04:00:00;REGULAR;0011604286;0004897853                                            
A041;R086;00-00-03;PRINCE ST;NRW;BMT;05/30/2017;08:00:00;REGULAR;0011604306;0004897900                                            
A041;R086;00-00-03;PRINCE ST;NRW;BMT;05/30/2017;12:00:00;REGULAR;0011604488;0004898214                                            
A041;R086;00-00-03;PRINCE ST;NRW;BMT;05/30/2017;16:00:00;REGULAR;0011604949;0004898496                                            
A041;R086;00-00-03;PRINCE ST;NRW;BMT;05/30/2017;20:00:00;REGULAR;0011605828;0004898811                                            
A041;R086;00-00-03;PRINCE ST;NRW;BMT;05/31/2017;00:00:00;REGULAR;0011606137;0004898841                                            
A041;R086;00-00-03;PRINCE ST;NRW;BMT;05/31/2017;04:00:00;REGULAR;0011606164;0004898853                                            
A041;R086;00-00-03;PRINCE ST;NRW;BMT;05/31/2017;08:00:00;REGULAR;0011606182;0004898912                                            
A041;R086;00-00-03;PRINCE ST;NRW;BMT;05/31/2017;12:00:00;REGULAR;0011606421;0004899214                                            
A041;R086;00-00-03;PRINCE ST;NRW;BMT;05/31/2017;16:00:00;REGULAR;0011606823;0004899445                                            
A041;R086;00-00-03;PRINCE ST;NRW;BMT;05/31/2017;20:00:00;REGULAR;0011607740;0004899797                                            
A041;R086;00-00-03;PRINCE ST;NRW;BMT;06/01/2017;00:00:00;REGULAR;0011608083;0004899835                                            
A041;R086;00-00-03;PRINCE ST;NRW;BMT;06/01/2017;04:00:00;REGULAR;0011608116;0004899839                                            
A041;R086;00-00-03;PRINCE ST;NRW;BMT;06/01/2017;08:00:00;REGULAR;0011608154;0004899887                                            
A041;R086;00-00-03;PRINCE ST;NRW;BMT;06/01/2017;12:00:00;REGULAR;0011608357;0004900219                                            
A041;R086;00-00-03;PRINCE ST;NRW;BMT;06/01/2017;16:00:00;REGULAR;0011608785;0004900436                                            
A041;R086;00-00-03;PRINCE ST;NRW;BMT;06/01/2017;20:00:00;REGULAR;0011609651;0004900797                                            
A041;R086;00-00-03;PRINCE ST;NRW;BMT;06/02/2017;00:00:00;REGULAR;0011610017;0004900841                                            
A041;R086;00-00-03;PRINCE ST;NRW;BMT;06/02/2017;04:00:00;REGULAR;0011610057;0004900851                                            
A041;R086;00-00-03;PRINCE ST;NRW;BMT;06/02/2017;08:00:00;REGULAR;0011610084;0004900901                                            
A041;R086;00-00-03;PRINCE ST;NRW;BMT;06/02/2017;12:00:00;REGULAR;0011610321;0004901137                                            
A041;R086;00-00-03;PRINCE ST;NRW;BMT;06/02/2017;16:00:00;REGULAR;0011610842;0004901439                                            
A041;R086;00-00-03;PRINCE ST;NRW;BMT;06/02/2017;20:00:00;REGULAR;0011611717;0004901762                                            
A041;R086;00-00-04;PRINCE ST;NRW;BMT;05/27/2017;00:00:00;REGULAR;0007681482;0004089960                                            
A041;R086;00-00-04;PRINCE ST;NRW;BMT;05/27/2017;04:00:00;REGULAR;0007681531;0004089975                                            
A041;R086;00-00-04;PRINCE ST;NRW;BMT;05/27/2017;08:00:00;REGULAR;0007681541;0004090021                                            
A041;R086;00-00-04;PRINCE ST;NRW;BMT;05/27/2017;12:00:00;REGULAR;0007681641;0004090321                                            
A041;R086;00-00-04;PRINCE ST;NRW;BMT;05/27/2017;16:00:00;REGULAR;0007682073;0004090690                                            
A041;R086;00-00-04;PRINCE ST;NRW;BMT;05/27/2017;20:00:00;REGULAR;0007682720;0004090944                                            
A041;R086;00-00-04;PRINCE ST;NRW;BMT;05/28/2017;00:00:00;REGULAR;0007683034;0004091017                                            
A041;R086;00-00-04;PRINCE ST;NRW;BMT;05/28/2017;04:00:00;REGULAR;0007683071;0004091030                                            
A041;R086;00-00-04;PRINCE ST;NRW;BMT;05/28/2017;08:00:00;REGULAR;0007683080;0004091073                                            
A041;R086;00-00-04;PRINCE ST;NRW;BMT;05/28/2017;12:00:00;REGULAR;0007683152;0004091304                                            
A041;R086;00-00-04;PRINCE ST;NRW;BMT;05/28/2017;16:00:00;REGULAR;0007683540;0004091640                                            
A041;R086;00-00-04;PRINCE ST;NRW;BMT;05/28/2017;20:00:00;REGULAR;0007684243;0004091912                                            
A041;R086;00-00-04;PRINCE ST;NRW;BMT;05/29/2017;00:00:00;REGULAR;0007684461;0004092002                                            
A041;R086;00-00-04;PRINCE ST;NRW;BMT;05/29/2017;04:00:00;REGULAR;0007684481;0004092020                                            
A041;R086;00-00-04;PRINCE ST;NRW;BMT;05/29/2017;08:00:00;REGULAR;0007684483;0004092048                                            
A041;R086;00-00-04;PRINCE ST;NRW;BMT;05/29/2017;12:00:00;REGULAR;0007684554;0004092274                                            
A041;R086;00-00-04;PRINCE ST;NRW;BMT;05/29/2017;16:00:00;REGULAR;0007684840;0004092608                                            
A041;R086;00-00-04;PRINCE ST;NRW;BMT;05/29/2017;20:00:00;REGULAR;0007685283;0004092849                                            
A041;R086;00-00-04;PRINCE ST;NRW;BMT;05/30/2017;00:00:00;REGULAR;0007685421;0004092917                                            
A041;R086;00-00-04;PRINCE ST;NRW;BMT;05/30/2017;04:00:00;REGULAR;0007685427;0004092926                                            
A041;R086;00-00-04;PRINCE ST;NRW;BMT;05/30/2017;08:00:00;REGULAR;0007685452;0004093013                                            
A041;R086;00-00-04;PRINCE ST;NRW;BMT;05/30/2017;12:00:00;REGULAR;0007685678;0004093342                                            
A041;R086;00-00-04;PRINCE ST;NRW;BMT;05/30/2017;16:00:00;REGULAR;0007686136;0004093615                                            
A041;R086;00-00-04;PRINCE ST;NRW;BMT;05/30/2017;20:00:00;REGULAR;0007687059;0004093983                                            
A041;R086;00-00-04;PRINCE ST;NRW;BMT;05/31/2017;00:00:00;REGULAR;0007687356;0004094020                                            
A041;R086;00-00-04;PRINCE ST;NRW;BMT;05/31/2017;04:00:00;REGULAR;0007687372;0004094025                                            
A041;R086;00-00-04;PRINCE ST;NRW;BMT;05/31/2017;08:00:00;REGULAR;0007687396;0004094095                                            
A041;R086;00-00-04;PRINCE ST;NRW;BMT;05/31/2017;12:00:00;REGULAR;0007687610;0004094522                                            
A041;R086;00-00-04;PRINCE ST;NRW;BMT;05/31/2017;16:00:00;REGULAR;0007688035;0004094793                                            
A041;R086;00-00-04;PRINCE ST;NRW;BMT;05/31/2017;20:00:00;REGULAR;0007688959;0004095197                                            
A041;R086;00-00-04;PRINCE ST;NRW;BMT;06/01/2017;00:00:00;REGULAR;0007689297;0004095259                                            
A041;R086;00-00-04;PRINCE ST;NRW;BMT;06/01/2017;04:00:00;REGULAR;0007689330;0004095267                                            
A041;R086;00-00-04;PRINCE ST;NRW;BMT;06/01/2017;08:00:00;REGULAR;0007689358;0004095354                                            
A041;R086;00-00-04;PRINCE ST;NRW;BMT;06/01/2017;12:00:00;REGULAR;0007689588;0004095809                                            
A041;R086;00-00-04;PRINCE ST;NRW;BMT;06/01/2017;16:00:00;REGULAR;0007690037;0004096096                                            
A041;R086;00-00-04;PRINCE ST;NRW;BMT;06/01/2017;20:00:00;REGULAR;0007690926;0004096546                                            
A041;R086;00-00-04;PRINCE ST;NRW;BMT;06/02/2017;00:00:00;REGULAR;0007691286;0004096601                                            
A041;R086;00-00-04;PRINCE ST;NRW;BMT;06/02/2017;04:00:00;REGULAR;0007691320;0004096621                                            
A041;R086;00-00-04;PRINCE ST;NRW;BMT;06/02/2017;08:00:00;REGULAR;0007691342;0004096704                                            
A041;R086;00-00-04;PRINCE ST;NRW;BMT;06/02/2017;12:00:00;REGULAR;0007691559;0004097049                                            
A041;R086;00-00-04;PRINCE ST;NRW;BMT;06/02/2017;16:00:00;REGULAR;0007692078;0004097376                                            
A041;R086;00-00-04;PRINCE ST;NRW;BMT;06/02/2017;20:00:00;REGULAR;0007692996;0004097767                                            
A042;R086;01-00-00;PRINCE ST;NRW;BMT;05/27/2017;00:00:00;REGULAR;0000967698;0006605174                                            
A042;R086;01-00-00;PRINCE ST;NRW;BMT;05/27/2017;04:00:00;REGULAR;0000967727;0006605219                                            
A042;R086;01-00-00;PRINCE ST;NRW;BMT;05/27/2017;08:00:00;REGULAR;0000967732;0006605279                                            
A042;R086;01-00-00;PRINCE ST;NRW;BMT;05/27/2017;12:00:00;REGULAR;0000967749;0006605823                                            
A042;R086;01-00-00;PRINCE ST;NRW;BMT;05/27/2017;16:00:00;REGULAR;0000967857;0006606734                                            
A042;R086;01-00-00;PRINCE ST;NRW;BMT;05/27/2017;20:00:00;REGULAR;0000968021;0006607581                                            
A042;R086;01-00-00;PRINCE ST;NRW;BMT;05/28/2017;00:00:00;REGULAR;0000968104;0006607825                                            
A042;R086;01-00-00;PRINCE ST;NRW;BMT;05/28/2017;04:00:00;REGULAR;0000968135;0006607857                                            
A042;R086;01-00-00;PRINCE ST;NRW;BMT;05/28/2017;08:00:00;REGULAR;0000968143;0006607896                                            
A042;R086;01-00-00;PRINCE ST;NRW;BMT;05/28/2017;12:00:00;REGULAR;0000968163;0006608303                                            
A042;R086;01-00-00;PRINCE ST;NRW;BMT;05/28/2017;16:00:00;REGULAR;0000968256;0006609141                                            
A042;R086;01-00-00;PRINCE ST;NRW;BMT;05/28/2017;20:00:00;REGULAR;0000968420;0006609826                                            
A042;R086;01-00-00;PRINCE ST;NRW;BMT;05/29/2017;00:00:00;REGULAR;0000968477;0006610021                                            
A042;R086;01-00-00;PRINCE ST;NRW;BMT;05/29/2017;04:00:00;REGULAR;0000968492;0006610050                                            
A042;R086;01-00-00;PRINCE ST;NRW;BMT;05/29/2017;08:00:00;REGULAR;0000968495;0006610095                                            
A042;R086;01-00-00;PRINCE ST;NRW;BMT;05/29/2017;12:00:00;REGULAR;0000968506;0006610491                                            
A042;R086;01-00-00;PRINCE ST;NRW;BMT;05/29/2017;16:00:00;REGULAR;0000968558;0006611104                                            
A042;R086;01-00-00;PRINCE ST;NRW;BMT;05/29/2017;20:00:00;REGULAR;0000968692;0006611644                                            
A042;R086;01-00-00;PRINCE ST;NRW;BMT;05/30/2017;00:00:00;REGULAR;0000968732;0006611742                                            
A042;R086;01-00-00;PRINCE ST;NRW;BMT;05/30/2017;04:00:00;REGULAR;0000968736;0006611762                                            
A042;R086;01-00-00;PRINCE ST;NRW;BMT;05/30/2017;08:00:00;REGULAR;0000968743;0006611919                                            
A042;R086;01-00-00;PRINCE ST;NRW;BMT;05/30/2017;12:00:00;REGULAR;0000968813;0006612884                                            
A042;R086;01-00-00;PRINCE ST;NRW;BMT;05/30/2017;16:00:00;REGULAR;0000968928;0006613558                                            
A042;R086;01-00-00;PRINCE ST;NRW;BMT;05/30/2017;20:00:00;REGULAR;0000969178;0006614410                                            
A042;R086;01-00-00;PRINCE ST;NRW;BMT;05/31/2017;00:00:00;REGULAR;0000969243;0006614574                                            
A042;R086;01-00-00;PRINCE ST;NRW;BMT;05/31/2017;04:00:00;REGULAR;0000969261;0006614591                                            
